2015/05/28 13:56:11:361  Reconnect delay set to 2. Minimum reconnect interval set to 5
2015/05/28 13:56:12:674  Received group invite url from startup IQ: https://www.hipchat.com/invite/26161/9ef20028343703da1e2432ac571b163a
2015/05/28 13:56:12:674  Setting current user's name to Michael Goodwin
2015/05/28 13:56:12:674  Push enabled for room_invite? YES
2015/05/28 13:56:12:675  Push enabled for oto_call? YES
2015/05/28 13:56:12:675  Push enabled for group_invite_requested? NO
2015/05/28 13:56:12:675  Push enabled for oto_message? YES
2015/05/28 13:56:12:675  Push enabled for mention? YES
2015/05/28 13:56:12:675  Push enabled for newsletter? NO
2015/05/28 13:56:12:676  Setting shared cookies for auto-login functionality
2015/05/28 13:56:12:677  Checking fully loaded...
2015/05/28 13:56:12:677  Not yet fully loaded - not triggering fullyLoaded event
2015/05/28 13:56:12:677  Loaded enough to run autojoin - calling autoJoinChats
2015/05/28 13:56:12:687  All required data loaded - auto-joining chats
2015/05/28 13:56:12:687  Stored jidToFocus is in autojoin chats - setting as focus: 26161_communitylend@conf.hipchat.com
2015/05/28 13:56:12:687  Focusing jidToFocus: 26161_communitylend@conf.hipchat.com
2015/05/28 13:56:12:687  Loading room list and presence data
2015/05/28 13:56:12:709  Loaded cached data from store: /Users/mike/Library/HipChat/mgoodwin@financeit.io/roomList-store.json
2015/05/28 13:56:12:711  Received roomListLoaded event - marking room list loaded
2015/05/28 13:56:12:712  Checking fully loaded...
2015/05/28 13:56:12:712  Not yet fully loaded - not triggering fullyLoaded event
2015/05/28 13:56:12:712  Loaded enough to run autojoin - calling autoJoinChats
2015/05/28 13:56:12:712  doAutoJoin not set - not auto-joining chats
2015/05/28 13:56:12:725  Saved cached data to store: /Users/mike/Library/HipChat/mgoodwin@financeit.io/roster-store.json
2015/05/28 13:56:12:725  Going through 0 early presences
2015/05/28 13:56:12:725  Received roster response - triggering rosterFinishedLoading event
2015/05/28 13:56:12:726  Got roster push - updating roster version and local caches
2015/05/28 13:56:12:727  Roster finished loading - populating display names with 80 users
2015/05/28 13:56:12:727  Cached users...marking roster loaded in HipChatApp
2015/05/28 13:56:12:728  Checking fully loaded...
2015/05/28 13:56:12:728  Not yet fully loaded - not triggering fullyLoaded event
2015/05/28 13:56:12:728  Loaded enough to run autojoin - calling autoJoinChats
2015/05/28 13:56:12:728  doAutoJoin not set - not auto-joining chats
2015/05/28 13:56:12:805  Got response for get_emoticons
2015/05/28 13:56:12:806  Saved emoticon version to prefs: 2015-05-27T13:07:40Z
2015/05/28 13:56:12:813  Pruning 4 emoticons that no longer exist...
2015/05/28 13:56:12:820  Saved cached data to store: /Users/mike/Library/HipChat/mgoodwin@financeit.io/emoticons-store.json
2015/05/28 13:56:12:835  Found 1 rooms to remove - calling removeRoom on each...
2015/05/28 13:56:12:835  Removing room from room list: 26161_approvals_ambuguity@conf.hipchat.com
2015/05/28 13:56:12:839  Saved cached data to store: /Users/mike/Library/HipChat/mgoodwin@financeit.io/roomList-store.json
2015/05/28 13:56:12:840  Received roomListLoaded event - marking room list loaded
2015/05/28 13:56:12:840  Checking fully loaded...
2015/05/28 13:56:12:840  Not yet fully loaded - not triggering fullyLoaded event
2015/05/28 13:56:12:840  Loaded enough to run autojoin - calling autoJoinChats
2015/05/28 13:56:12:840  doAutoJoin not set - not auto-joining chats
2015/05/28 13:56:12:871  Received presence response - triggering presenceFinishedLoading event
2015/05/28 13:56:13:344  NewChatDebug-Not showing new chat instruction popover. Reason - didShowAlready:0, isUpgradedUser:0
2015/05/28 13:56:13:348  Clearing unread count for jid: 26161_communitylend@conf.hipchat.com
2015/05/28 13:56:13:551  Received emoticonListLoaded event - marking emoticon list loaded
2015/05/28 13:56:13:551  Checking fully loaded...
2015/05/28 13:56:13:551  Triggering hipChatAppFullyLoaded event - emoticons, roomList, roster, and user loaded
2015/05/28 13:56:13:551  Loaded enough to run autojoin - calling autoJoinChats
2015/05/28 13:56:13:551  doAutoJoin not set - not auto-joining chats
2015/05/28 13:56:13:551  Joining chat: 26161_communitylend@conf.hipchat.com
2015/05/28 13:56:13:551  Removing chat from closed chats: 26161_communitylend@conf.hipchat.com
2015/05/28 13:56:13:584  [26161_communitylend@conf.hipchat.com] Initializing chat
2015/05/28 13:56:13:584  [26161_communitylend@conf.hipchat.com] App fully loaded - joining room / checking for load history
2015/05/28 13:56:13:584  [26161_communitylend@conf.hipchat.com] Loading history for chat
2015/05/28 13:56:13:585  Making API request: save_preferences
2015/05/28 13:56:13:586  Joining chat: 26161_github@conf.hipchat.com
2015/05/28 13:56:13:586  Removing chat from closed chats: 26161_github@conf.hipchat.com
2015/05/28 13:56:13:586  [26161_github@conf.hipchat.com] Initializing chat
2015/05/28 13:56:13:586  [26161_github@conf.hipchat.com] App fully loaded - joining room / checking for load history
2015/05/28 13:56:13:586  [26161_github@conf.hipchat.com] Loading history for chat
2015/05/28 13:56:13:586  Joining chat: 26161_rollbar@conf.hipchat.com
2015/05/28 13:56:13:587  Removing chat from closed chats: 26161_rollbar@conf.hipchat.com
2015/05/28 13:56:13:587  [26161_rollbar@conf.hipchat.com] Initializing chat
2015/05/28 13:56:13:587  [26161_rollbar@conf.hipchat.com] App fully loaded - joining room / checking for load history
2015/05/28 13:56:13:587  [26161_rollbar@conf.hipchat.com] Loading history for chat
2015/05/28 13:56:13:587  Joining chat: 26161_updates@conf.hipchat.com
2015/05/28 13:56:13:587  Removing chat from closed chats: 26161_updates@conf.hipchat.com
2015/05/28 13:56:13:587  [26161_updates@conf.hipchat.com] Initializing chat
2015/05/28 13:56:13:587  [26161_updates@conf.hipchat.com] App fully loaded - joining room / checking for load history
2015/05/28 13:56:13:587  [26161_updates@conf.hipchat.com] Loading history for chat
2015/05/28 13:56:13:588  Joining chat: 26161_continue@conf.hipchat.com
2015/05/28 13:56:13:588  Removing chat from closed chats: 26161_continue@conf.hipchat.com
2015/05/28 13:56:13:588  [26161_continue@conf.hipchat.com] Initializing chat
2015/05/28 13:56:13:588  [26161_continue@conf.hipchat.com] App fully loaded - joining room / checking for load history
2015/05/28 13:56:13:588  [26161_continue@conf.hipchat.com] Loading history for chat
2015/05/28 13:56:13:588  Joining chat: 26161_300565@chat.hipchat.com
2015/05/28 13:56:13:588  Removing chat from closed chats: 26161_300565@chat.hipchat.com
2015/05/28 13:56:13:588  [26161_300565@chat.hipchat.com] Initializing chat
2015/05/28 13:56:13:588  [26161_300565@chat.hipchat.com] App fully loaded - joining room / checking for load history
2015/05/28 13:56:13:588  Joining chat: 26161_570127@chat.hipchat.com
2015/05/28 13:56:13:588  Removing chat from closed chats: 26161_570127@chat.hipchat.com
2015/05/28 13:56:13:588  [26161_570127@chat.hipchat.com] Initializing chat
2015/05/28 13:56:13:589  [26161_570127@chat.hipchat.com] App fully loaded - joining room / checking for load history
2015/05/28 13:56:13:589  Joining chat: 26161_2019734@chat.hipchat.com
2015/05/28 13:56:13:589  Removing chat from closed chats: 26161_2019734@chat.hipchat.com
2015/05/28 13:56:13:589  [26161_2019734@chat.hipchat.com] Initializing chat
2015/05/28 13:56:13:589  [26161_2019734@chat.hipchat.com] App fully loaded - joining room / checking for load history
2015/05/28 13:56:13:589  Joining chat: 26161_communitylend@conf.hipchat.com
2015/05/28 13:56:13:589  Chat is active: 26161_communitylend@conf.hipchat.com - doFocus: YES
2015/05/28 13:56:13:589  Focusing chat with jid: 26161_communitylend@conf.hipchat.com
2015/05/28 13:56:13:589  Clearing unread count for jid: 26161_communitylend@conf.hipchat.com
2015/05/28 13:56:13:589  Refreshing tab list
2015/05/28 13:56:13:590  Tab selection changed -- new index: 0, new jid: (null)
2015/05/28 13:56:13:590  Tab selection changed -- new index: 1, new jid: 26161_communitylend@conf.hipchat.com
2015/05/28 13:56:13:591  Focusing chat with jid: 26161_communitylend@conf.hipchat.com
2015/05/28 13:56:13:591  Clearing unread count for jid: 26161_communitylend@conf.hipchat.com
2015/05/28 13:56:13:591  Received emoticonListLoaded event - marking emoticon list loaded
2015/05/28 13:56:13:591  Checking fully loaded...
2015/05/28 13:56:13:591  Already fully loaded - not triggering fullyLoaded again
2015/05/28 13:56:13:591  Updating roster entries for jid 26161_communitylend@conf.hipchat.com
2015/05/28 13:56:13:581  Saved cached data to store: /Users/mike/Library/HipChat/mgoodwin@financeit.io/emoticons-store.json
2015/05/28 13:56:13:629  Saved cached data to store: /Users/mike/Library/HipChat/mgoodwin@financeit.io/emoticons-store.json
2015/05/28 13:56:13:659  [26161_communitylend@conf.hipchat.com] Received presence from 26161_communitylend@conf.hipchat.com/Clara Mendez
2015/05/28 13:56:13:660  [26161_communitylend@conf.hipchat.com] Received presence from 26161_communitylend@conf.hipchat.com/Sandrine Dos Santos
2015/05/28 13:56:13:661  [26161_communitylend@conf.hipchat.com] Received presence from 26161_communitylend@conf.hipchat.com/Elan Dubrofsky
2015/05/28 13:56:13:661  [26161_communitylend@conf.hipchat.com] Received presence from 26161_communitylend@conf.hipchat.com/Risto Juola
2015/05/28 13:56:13:662  [26161_communitylend@conf.hipchat.com] Received presence from 26161_communitylend@conf.hipchat.com/Alfred Lau
2015/05/28 13:56:13:662  [26161_communitylend@conf.hipchat.com] Received presence from 26161_communitylend@conf.hipchat.com/Marissa MacLellan
2015/05/28 13:56:13:663  [26161_communitylend@conf.hipchat.com] Received presence from 26161_communitylend@conf.hipchat.com/Jonas Dizon
2015/05/28 13:56:13:663  [26161_communitylend@conf.hipchat.com] Received presence from 26161_communitylend@conf.hipchat.com/Lee Zwaigen
2015/05/28 13:56:13:664  [26161_communitylend@conf.hipchat.com] Received presence from 26161_communitylend@conf.hipchat.com/Archana Rajan
2015/05/28 13:56:13:664  [26161_communitylend@conf.hipchat.com] Received presence from 26161_communitylend@conf.hipchat.com/Michael Goodwin
2015/05/28 13:56:13:665  Room roster loaded for 26161_communitylend@conf.hipchat.com
2015/05/28 13:56:13:671  [26161_github@conf.hipchat.com] Received presence from 26161_github@conf.hipchat.com/Alfred Lau
2015/05/28 13:56:13:672  [26161_github@conf.hipchat.com] Received presence from 26161_github@conf.hipchat.com/Marissa MacLellan
2015/05/28 13:56:13:672  [26161_github@conf.hipchat.com] Received presence from 26161_github@conf.hipchat.com/Michael Goodwin
2015/05/28 13:56:13:673  Room roster loaded for 26161_github@conf.hipchat.com
2015/05/28 13:56:13:673  [26161_rollbar@conf.hipchat.com] Received presence from 26161_rollbar@conf.hipchat.com/Marissa MacLellan
2015/05/28 13:56:13:674  [26161_rollbar@conf.hipchat.com] Received presence from 26161_rollbar@conf.hipchat.com/Archana Rajan
2015/05/28 13:56:13:675  [26161_rollbar@conf.hipchat.com] Received presence from 26161_rollbar@conf.hipchat.com/Michael Goodwin
2015/05/28 13:56:13:675  Room roster loaded for 26161_rollbar@conf.hipchat.com
2015/05/28 13:56:13:676  [26161_continue@conf.hipchat.com] Received presence from 26161_continue@conf.hipchat.com/Risto Juola
2015/05/28 13:56:13:678  Tried to add tab to list that already exists - ignoring...
2015/05/28 13:56:13:678  Tried to add tab to list that already exists - ignoring...
2015/05/28 13:56:13:679  Tried to add tab to list that already exists - ignoring...
2015/05/28 13:56:13:679  Tried to add tab to list that already exists - ignoring...
2015/05/28 13:56:13:679  Tried to add tab to list that already exists - ignoring...
2015/05/28 13:56:13:679  Tried to add tab to list that already exists - ignoring...
2015/05/28 13:56:13:679  Tried to add tab to list that already exists - ignoring...
2015/05/28 13:56:13:679  Tried to add tab to list that already exists - ignoring...
2015/05/28 13:56:13:686  [26161_continue@conf.hipchat.com] Received presence from 26161_continue@conf.hipchat.com/Alfred Lau
2015/05/28 13:56:13:687  [26161_continue@conf.hipchat.com] Received presence from 26161_continue@conf.hipchat.com/Marissa MacLellan
2015/05/28 13:56:13:688  [26161_continue@conf.hipchat.com] Received presence from 26161_continue@conf.hipchat.com/Michael Goodwin
2015/05/28 13:56:13:688  Room roster loaded for 26161_continue@conf.hipchat.com
2015/05/28 13:56:13:700  Asked for jid for unavailable nickname: Rollbar
2015/05/28 13:56:13:701  [26161_rollbar@conf.hipchat.com] Received message
2015/05/28 13:56:13:701  [26161_rollbar@conf.hipchat.com] Not ready to addChatText - adding message to preload
2015/05/28 13:56:13:702  [26161_rollbar@conf.hipchat.com] Received message
2015/05/28 13:56:13:702  [26161_rollbar@conf.hipchat.com] Not ready to addChatText - adding message to preload
2015/05/28 13:56:13:703  [26161_rollbar@conf.hipchat.com] Received message
2015/05/28 13:56:13:703  [26161_rollbar@conf.hipchat.com] Not ready to addChatText - adding message to preload
2015/05/28 13:56:13:704  [26161_rollbar@conf.hipchat.com] Received message
2015/05/28 13:56:13:704  [26161_rollbar@conf.hipchat.com] Not ready to addChatText - adding message to preload
2015/05/28 13:56:13:704  [26161_rollbar@conf.hipchat.com] Received message
2015/05/28 13:56:13:705  [26161_rollbar@conf.hipchat.com] Not ready to addChatText - adding message to preload
2015/05/28 13:56:13:705  [26161_rollbar@conf.hipchat.com] Received message
2015/05/28 13:56:13:705  [26161_rollbar@conf.hipchat.com] Not ready to addChatText - adding message to preload
2015/05/28 13:56:13:706  [26161_rollbar@conf.hipchat.com] Received message
2015/05/28 13:56:13:707  [26161_rollbar@conf.hipchat.com] Not ready to addChatText - adding message to preload
2015/05/28 13:56:13:707  [26161_rollbar@conf.hipchat.com] Received message
2015/05/28 13:56:13:708  [26161_rollbar@conf.hipchat.com] Not ready to addChatText - adding message to preload
2015/05/28 13:56:13:708  [26161_rollbar@conf.hipchat.com] Received message
2015/05/28 13:56:13:708  [26161_rollbar@conf.hipchat.com] Not ready to addChatText - adding message to preload
2015/05/28 13:56:13:710  [26161_rollbar@conf.hipchat.com] Received message
2015/05/28 13:56:13:710  [26161_rollbar@conf.hipchat.com] Not ready to addChatText - adding message to preload
2015/05/28 13:56:13:711  [26161_rollbar@conf.hipchat.com] Received message
2015/05/28 13:56:13:712  [26161_rollbar@conf.hipchat.com] Not ready to addChatText - adding message to preload
2015/05/28 13:56:13:724  Updating room header display for room Tech
2015/05/28 13:56:13:727  [26161_rollbar@conf.hipchat.com] Received message
2015/05/28 13:56:13:727  [26161_rollbar@conf.hipchat.com] Not ready to addChatText - adding message to preload
2015/05/28 13:56:13:729  [26161_rollbar@conf.hipchat.com] Received message
2015/05/28 13:56:13:730  [26161_rollbar@conf.hipchat.com] Not ready to addChatText - adding message to preload
2015/05/28 13:56:13:731  [26161_rollbar@conf.hipchat.com] Received message
2015/05/28 13:56:13:731  [26161_rollbar@conf.hipchat.com] Not ready to addChatText - adding message to preload
2015/05/28 13:56:13:732  [26161_rollbar@conf.hipchat.com] Received message
2015/05/28 13:56:13:732  [26161_rollbar@conf.hipchat.com] Not ready to addChatText - adding message to preload
2015/05/28 13:56:13:734  [26161_rollbar@conf.hipchat.com] Received message
2015/05/28 13:56:13:734  [26161_rollbar@conf.hipchat.com] Not ready to addChatText - adding message to preload
2015/05/28 13:56:13:734  Updating roster entries for jid 26161_communitylend@conf.hipchat.com
2015/05/28 13:56:13:734  [26161_rollbar@conf.hipchat.com] Received message
2015/05/28 13:56:13:734  [26161_rollbar@conf.hipchat.com] Not ready to addChatText - adding message to preload
2015/05/28 13:56:13:735  [26161_rollbar@conf.hipchat.com] Received message
2015/05/28 13:56:13:735  [26161_rollbar@conf.hipchat.com] Not ready to addChatText - adding message to preload
2015/05/28 13:56:13:735  Updating room header display for room Tech
2015/05/28 13:56:13:735  [26161_rollbar@conf.hipchat.com] Received message
2015/05/28 13:56:13:735  Updating roster entries for jid 26161_communitylend@conf.hipchat.com
2015/05/28 13:56:13:736  [26161_rollbar@conf.hipchat.com] Not ready to addChatText - adding message to preload
2015/05/28 13:56:13:736  [26161_rollbar@conf.hipchat.com] Received message
2015/05/28 13:56:13:736  [26161_rollbar@conf.hipchat.com] Not ready to addChatText - adding message to preload
2015/05/28 13:56:13:736  Updating roster entries for jid 26161_communitylend@conf.hipchat.com
2015/05/28 13:56:13:736  [26161_rollbar@conf.hipchat.com] Received message
2015/05/28 13:56:13:737  [26161_rollbar@conf.hipchat.com] Not ready to addChatText - adding message to preload
2015/05/28 13:56:13:737  [26161_rollbar@conf.hipchat.com] Received message
2015/05/28 13:56:13:737  [26161_rollbar@conf.hipchat.com] Not ready to addChatText - adding message to preload
2015/05/28 13:56:13:738  [26161_rollbar@conf.hipchat.com] Received message
2015/05/28 13:56:13:738  [26161_rollbar@conf.hipchat.com] Not ready to addChatText - adding message to preload
2015/05/28 13:56:13:738  [26161_rollbar@conf.hipchat.com] Received message
2015/05/28 13:56:13:738  [26161_rollbar@conf.hipchat.com] Not ready to addChatText - adding message to preload
2015/05/28 13:56:13:739  [26161_rollbar@conf.hipchat.com] Received message
2015/05/28 13:56:13:739  [26161_rollbar@conf.hipchat.com] Not ready to addChatText - adding message to preload
2015/05/28 13:56:13:739  [26161_rollbar@conf.hipchat.com] Received message
2015/05/28 13:56:13:739  [26161_rollbar@conf.hipchat.com] Not ready to addChatText - adding message to preload
2015/05/28 13:56:13:740  [26161_rollbar@conf.hipchat.com] Received message
2015/05/28 13:56:13:740  [26161_rollbar@conf.hipchat.com] Not ready to addChatText - adding message to preload
2015/05/28 13:56:13:740  [26161_rollbar@conf.hipchat.com] Received message
2015/05/28 13:56:13:740  [26161_rollbar@conf.hipchat.com] Not ready to addChatText - adding message to preload
2015/05/28 13:56:13:741  [26161_rollbar@conf.hipchat.com] Received message
2015/05/28 13:56:13:741  [26161_rollbar@conf.hipchat.com] Not ready to addChatText - adding message to preload
2015/05/28 13:56:13:741  [26161_rollbar@conf.hipchat.com] Received message
2015/05/28 13:56:13:742  [26161_rollbar@conf.hipchat.com] Not ready to addChatText - adding message to preload
2015/05/28 13:56:13:742  [26161_rollbar@conf.hipchat.com] Received message
2015/05/28 13:56:13:742  [26161_rollbar@conf.hipchat.com] Not ready to addChatText - adding message to preload
2015/05/28 13:56:13:742  [26161_rollbar@conf.hipchat.com] Received message
2015/05/28 13:56:13:743  [26161_rollbar@conf.hipchat.com] Not ready to addChatText - adding message to preload
2015/05/28 13:56:13:754  [26161_rollbar@conf.hipchat.com] Received message
2015/05/28 13:56:13:755  [26161_rollbar@conf.hipchat.com] Not ready to addChatText - adding message to preload
2015/05/28 13:56:13:756  [26161_rollbar@conf.hipchat.com] Received message
2015/05/28 13:56:13:756  [26161_rollbar@conf.hipchat.com] Not ready to addChatText - adding message to preload
2015/05/28 13:56:13:757  [26161_rollbar@conf.hipchat.com] Received message
2015/05/28 13:56:13:758  [26161_rollbar@conf.hipchat.com] Not ready to addChatText - adding message to preload
2015/05/28 13:56:13:759  [26161_rollbar@conf.hipchat.com] Received message
2015/05/28 13:56:13:759  [26161_rollbar@conf.hipchat.com] Not ready to addChatText - adding message to preload
2015/05/28 13:56:13:760  [26161_rollbar@conf.hipchat.com] Received message
2015/05/28 13:56:13:760  [26161_rollbar@conf.hipchat.com] Not ready to addChatText - adding message to preload
2015/05/28 13:56:13:761  [26161_rollbar@conf.hipchat.com] Received message
2015/05/28 13:56:13:761  [26161_rollbar@conf.hipchat.com] Not ready to addChatText - adding message to preload
2015/05/28 13:56:13:762  [26161_rollbar@conf.hipchat.com] Received message
2015/05/28 13:56:13:762  Asked for jid for nil/empty nickname - returning nil
2015/05/28 13:56:13:762  [26161_rollbar@conf.hipchat.com] Not ready to addChatText - adding message to preload
2015/05/28 13:56:13:763  [26161_rollbar@conf.hipchat.com] Received message
2015/05/28 13:56:13:764  [26161_rollbar@conf.hipchat.com] Not ready to addChatText - adding message to preload
2015/05/28 13:56:13:765  [26161_rollbar@conf.hipchat.com] Received message
2015/05/28 13:56:13:765  [26161_rollbar@conf.hipchat.com] Not ready to addChatText - adding message to preload
2015/05/28 13:56:13:766  [26161_rollbar@conf.hipchat.com] Received message
2015/05/28 13:56:13:767  [26161_rollbar@conf.hipchat.com] Not ready to addChatText - adding message to preload
2015/05/28 13:56:13:768  [26161_rollbar@conf.hipchat.com] Received message
2015/05/28 13:56:13:769  [26161_rollbar@conf.hipchat.com] Not ready to addChatText - adding message to preload
2015/05/28 13:56:13:770  [26161_rollbar@conf.hipchat.com] Received message
2015/05/28 13:56:13:770  [26161_rollbar@conf.hipchat.com] Not ready to addChatText - adding message to preload
2015/05/28 13:56:13:771  [26161_rollbar@conf.hipchat.com] Received message
2015/05/28 13:56:13:771  [26161_rollbar@conf.hipchat.com] Not ready to addChatText - adding message to preload
2015/05/28 13:56:13:772  [26161_rollbar@conf.hipchat.com] Received message
2015/05/28 13:56:13:773  [26161_rollbar@conf.hipchat.com] Not ready to addChatText - adding message to preload
2015/05/28 13:56:13:773  [26161_rollbar@conf.hipchat.com] Received message
2015/05/28 13:56:13:774  [26161_rollbar@conf.hipchat.com] Not ready to addChatText - adding message to preload
2015/05/28 13:56:13:775  [26161_rollbar@conf.hipchat.com] Received message
2015/05/28 13:56:13:775  [26161_rollbar@conf.hipchat.com] Not ready to addChatText - adding message to preload
2015/05/28 13:56:13:776  [26161_rollbar@conf.hipchat.com] Received message
2015/05/28 13:56:13:776  [26161_rollbar@conf.hipchat.com] Not ready to addChatText - adding message to preload
2015/05/28 13:56:13:776  [26161_rollbar@conf.hipchat.com] Received message
2015/05/28 13:56:13:777  [26161_rollbar@conf.hipchat.com] Not ready to addChatText - adding message to preload
2015/05/28 13:56:13:777  [26161_updates@conf.hipchat.com] Received presence from 26161_updates@conf.hipchat.com/Clara Mendez
2015/05/28 13:56:13:778  [26161_updates@conf.hipchat.com] Received presence from 26161_updates@conf.hipchat.com/Sandrine Dos Santos
2015/05/28 13:56:13:779  [26161_updates@conf.hipchat.com] Received presence from 26161_updates@conf.hipchat.com/Morgan Perabo
2015/05/28 13:56:13:781  [26161_updates@conf.hipchat.com] Received presence from 26161_updates@conf.hipchat.com/Risto Juola
2015/05/28 13:56:13:783  [26161_updates@conf.hipchat.com] Received presence from 26161_updates@conf.hipchat.com/Marissa MacLellan
2015/05/28 13:56:13:785  Asked for jid for nil/empty nickname - returning nil
2015/05/28 13:56:13:785  [26161_updates@conf.hipchat.com] Received presence from 26161_updates@conf.hipchat.com/Lee Zwaigen
2015/05/28 13:56:13:787  [26161_updates@conf.hipchat.com] Received presence from 26161_updates@conf.hipchat.com/Joel Dubrofsky
2015/05/28 13:56:13:788  [26161_updates@conf.hipchat.com] Received presence from 26161_updates@conf.hipchat.com/Braden Rosner
2015/05/28 13:56:13:790  [26161_updates@conf.hipchat.com] Received presence from 26161_updates@conf.hipchat.com/Michael Goodwin
2015/05/28 13:56:13:790  Room roster loaded for 26161_updates@conf.hipchat.com
2015/05/28 13:56:13:791  Asked for jid for nil/empty nickname - returning nil
2015/05/28 13:56:13:791  Asked for jid for nil/empty nickname - returning nil
2015/05/28 13:56:13:791  Asked for jid for nil/empty nickname - returning nil
2015/05/28 13:56:13:791  Asked for jid for nil/empty nickname - returning nil
2015/05/28 13:56:13:792  [26161_rollbar@conf.hipchat.com] Received message
2015/05/28 13:56:13:792  Asked for jid for nil/empty nickname - returning nil
2015/05/28 13:56:13:792  Asked for jid for nil/empty nickname - returning nil
2015/05/28 13:56:13:794  [26161_rollbar@conf.hipchat.com] Received presence from 26161_rollbar@conf.hipchat.com/Michael Goodwin
2015/05/28 13:56:13:794  Room history loaded for 26161_rollbar@conf.hipchat.com
2015/05/28 13:56:13:796  [26161_communitylend@conf.hipchat.com] Received message
2015/05/28 13:56:13:796  [26161_communitylend@conf.hipchat.com] Not ready to addChatText - adding message to preload
2015/05/28 13:56:13:797  [26161_communitylend@conf.hipchat.com] Received message
2015/05/28 13:56:13:797  [26161_communitylend@conf.hipchat.com] Not ready to addChatText - adding message to preload
2015/05/28 13:56:13:798  [26161_communitylend@conf.hipchat.com] Received message
2015/05/28 13:56:13:798  [26161_communitylend@conf.hipchat.com] Not ready to addChatText - adding message to preload
2015/05/28 13:56:13:799  [26161_communitylend@conf.hipchat.com] Received message
2015/05/28 13:56:13:799  [26161_communitylend@conf.hipchat.com] Not ready to addChatText - adding message to preload
2015/05/28 13:56:13:800  [26161_communitylend@conf.hipchat.com] Received message
2015/05/28 13:56:13:800  [26161_communitylend@conf.hipchat.com] Not ready to addChatText - adding message to preload
2015/05/28 13:56:13:801  [26161_communitylend@conf.hipchat.com] Received message
2015/05/28 13:56:13:802  [26161_communitylend@conf.hipchat.com] Not ready to addChatText - adding message to preload
2015/05/28 13:56:13:803  Asked for jid for nil/empty nickname - returning nil
2015/05/28 13:56:13:803  [26161_communitylend@conf.hipchat.com] Received message
2015/05/28 13:56:13:803  [26161_communitylend@conf.hipchat.com] Not ready to addChatText - adding message to preload
2015/05/28 13:56:13:804  [26161_communitylend@conf.hipchat.com] Received message
2015/05/28 13:56:13:804  [26161_communitylend@conf.hipchat.com] Not ready to addChatText - adding message to preload
2015/05/28 13:56:13:805  [26161_communitylend@conf.hipchat.com] Received message
2015/05/28 13:56:13:805  [26161_communitylend@conf.hipchat.com] Not ready to addChatText - adding message to preload
2015/05/28 13:56:13:806  [26161_communitylend@conf.hipchat.com] Received message
2015/05/28 13:56:13:806  [26161_communitylend@conf.hipchat.com] Not ready to addChatText - adding message to preload
2015/05/28 13:56:13:807  [26161_communitylend@conf.hipchat.com] Received message
2015/05/28 13:56:13:807  [26161_communitylend@conf.hipchat.com] Not ready to addChatText - adding message to preload
2015/05/28 13:56:13:808  [26161_communitylend@conf.hipchat.com] Received message
2015/05/28 13:56:13:808  [26161_communitylend@conf.hipchat.com] Not ready to addChatText - adding message to preload
2015/05/28 13:56:13:811  [26161_communitylend@conf.hipchat.com] Received message
2015/05/28 13:56:13:811  [26161_communitylend@conf.hipchat.com] Not ready to addChatText - adding message to preload
2015/05/28 13:56:13:812  [26161_communitylend@conf.hipchat.com] Received message
